MarketName,High,Low,Volume,Last,BaseVolume,Bid,Ask,OpenBuyOrders,OpenSellOrders,PrevDay,Created
BTC-NEO,0.004519,0.004005,594619.13435894,0.00412728,2511.23031619,0.00412147,0.00412728,3146,27940,0.00451113,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594741.81272192,0.0041273,2511.73664412,0.00412728,0.0041273,3144,28029,0.00451113,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594742.52321663,0.00412728,2511.73957653,0.00412149,0.0041272,3144,27999,0.00451113,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,594888.8561866,0.00412728,2512.34352948,0.00412728,0.0041273,3130,27988,0.00451113,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,595103.50548037,0.0041273,2513.22914116,0.00412728,0.0041273,3108,27993,0.0045118,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,595103.50548037,0.0041273,2513.22914116,0.00412728,0.0041273,3108,27993,0.0045118,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,595127.89423343,0.00412728,2513.32980037,0.00412728,0.0041273,3093,27871,0.0045118,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,595227.1693082,0.0041342,2513.73952421,0.004135,0.00414022,3070,27855,0.0045118,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,595227.1693082,0.0041342,2513.73952421,0.004135,0.00414022,3070,27855,0.0045118,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,595227.1693082,0.0041342,2513.73952421,0.004135,0.00414022,3070,27855,0.0045118,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,595227.1693082,0.0041342,2513.73952421,0.004135,0.00414022,3070,27855,0.0045118,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,595227.1693082,0.0041342,2513.73952421,0.004135,0.00414022,3070,27855,0.0045118,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,595228.57747314,0.004135,2513.741356,0.004135,0.00414022,3091,28023,0.0045118,2016-10-26T01:28:31.96
BTC-NEO,0.004519,0.004005,595228.06853202,0.00414022,2513.73889983,0.00414022,0.00414397,3082,28133,0.004516,2016-10-26T01:28:31.96
